earth_date_time,Ls,mars_month,mars_year,mars_season,sunrise,sunset,day_length,avg_ground_temp,max_ground_temp,min_ground_temp,avg_air_temp,max_air_temp,min_air_temp,mean_pressure,UV_Radiation
2015-02-14,291.0,10,2,summer,06:26:00,18:42:00,736.0,-35.0,2.0,-72.0,-34.0,7.0,-75.0,883.0,4
2015-02-15,291.0,10,2,summer,06:26:00,18:42:00,736.0,-38.0,-1.0,-75.0,-33.0,7.0,-73.0,881.0,3
2015-02-16,292.0,10,2,summer,06:27:00,18:43:00,736.0,-34.5,1.0,-70.0,-34.0,7.0,-75.0,883.0,3
2015-02-17,292.0,10,2,summer,06:27:00,18:43:00,736.0,-36.5,-2.0,-71.0,-31.5,11.0,-74.0,885.0,3
2015-02-18,293.0,10,2,summer,06:28:00,18:44:00,736.0,-34.0,0.0,-68.0,-32.5,5.0,-70.0,883.0,3
2015-02-19,294.0,10,2,summer,06:28:00,18:44:00,736.0,-36.5,-2.0,-71.0,-33.5,6.0,-73.0,882.0,3
2015-02-20,294.0,10,2,summer,06:29:00,18:45:00,736.0,-35.5,0.0,-71.0,-33.0,8.0,-74.0,878.0,3
2015-02-21,295.0,10,2,summer,06:29:00,18:45:00,736.0,-36.5,-2.0,-71.0,-33.5,8.0,-75.0,880.0,3
2015-02-22,296.0,10,2,summer,06:30:00,18:46:00,736.0,-39.5,-3.0,-76.0,-33.0,9.0,-75.0,878.0,3
2015-02-24,296.0,10,2,summer,06:31:00,18:46:00,735.0,-38.0,-1.0,-75.0,-33.5,8.0,-75.0,879.0,3
2015-02-25,297.0,10,2,summer,06:31:00,18:46:00,735.0,-37.0,-3.0,-71.0,-33.5,8.0,-75.0,883.0,3
2015-02-26,297.0,10,2,summer,06:32:00,18:47:00,735.0,-36.0,-2.0,-70.0,-33.5,8.0,-75.0,878.0,3
2015-02-27,298.0,10,2,summer,06:32:00,18:47:00,735.0,-36.5,0.0,-73.0,-32.5,9.0,-74.0,878.0,3
2015-02-28,299.0,10,2,summer,06:33:00,18:48:00,735.0,-35.0,0.0,-70.0,-33.5,8.0,-75.0,874.0,3
2015-03-01,299.0,10,2,summer,06:33:00,18:48:00,735.0,-39.5,-4.0,-75.0,-34.0,8.0,-76.0,875.0,3
2015-03-02,300.0,11,2,summer,06:33:00,18:48:00,735.0,-37.5,-4.0,-71.0,-30.0,10.0,-70.0,871.0,3
2015-03-03,300.0,11,2,summer,06:34:00,18:49:00,735.0,-35.5,0.0,-71.0,-26.0,8.0,-60.0,874.0,3
2015-03-04,301.0,11,2,summer,06:34:00,18:49:00,735.0,-37.5,-4.0,-71.0,-32.5,9.0,-74.0,878.0,3
2015-03-05,302.0,11,2,summer,06:35:00,18:49:00,734.0,-38.0,-5.0,-71.0,-33.0,9.0,-75.0,872.0,3
2015-03-06,302.0,11,2,summer,06:35:00,18:50:00,735.0,-38.5,-1.0,-76.0,-33.0,9.0,-75.0,871.0,3
2015-03-07,303.0,11,2,summer,06:36:00,18:50:00,734.0,-35.5,0.0,-71.0,-33.5,9.0,-76.0,867.0,3
2015-03-08,304.0,11,2,summer,06:36:00,18:50:00,734.0,-38.5,-3.0,-74.0,-32.5,9.0,-74.0,870.0,3
2015-03-09,304.0,11,2,summer,06:37:00,18:51:00,734.0,-37.0,-2.0,-72.0,-32.5,9.0,-74.0,868.0,3
2015-03-10,305.0,11,2,summer,06:37:00,18:51:00,734.0,-34.0,2.0,-70.0,-32.5,9.0,-74.0,867.0,3
2015-03-11,305.0,11,2,summer,06:37:00,18:51:00,734.0,-37.5,-2.0,-73.0,-33.0,9.0,-75.0,870.0,4
2015-03-12,306.0,11,2,summer,06:38:00,18:51:00,733.0,-38.5,-5.0,-72.0,-30.0,14.0,-74.0,867.0,4
2015-03-13,307.0,11,2,summer,06:38:00,18:52:00,734.0,-37.5,-1.0,-74.0,-34.5,10.0,-79.0,867.0,4
2015-03-14,307.0,11,2,summer,06:38:00,18:52:00,734.0,-36.5,-2.0,-71.0,-33.0,9.0,-75.0,862.0,3
2015-03-15,308.0,11,2,summer,06:39:00,18:52:00,733.0,-37.5,1.0,-76.0,-32.5,10.0,-75.0,864.0,3
2015-03-16,308.0,11,2,summer,06:39:00,18:52:00,733.0,-39.0,-2.0,-76.0,-32.0,11.0,-75.0,862.0,4
2015-03-17,309.0,11,2,summer,06:40:00,18:53:00,733.0,-36.0,0.0,-72.0,-32.5,9.0,-74.0,862.0,4
2015-03-18,310.0,11,2,summer,06:40:00,18:53:00,733.0,-37.5,0.0,-75.0,-32.5,11.0,-76.0,866.0,4
2015-03-19,310.0,11,2,summer,06:40:00,18:53:00,733.0,-38.0,-1.0,-75.0,-34.0,10.0,-78.0,865.0,4
2015-03-20,311.0,11,2,summer,06:41:00,18:53:00,732.0,-35.0,-1.0,-69.0,-33.0,10.0,-76.0,864.0,4
2015-03-21,311.0,11,2,summer,06:41:00,18:53:00,732.0,-35.0,1.0,-71.0,-32.5,10.0,-75.0,859.0,4
2015-03-22,312.0,11,2,summer,06:41:00,18:54:00,733.0,-37.5,-4.0,-71.0,-32.0,11.0,-75.0,863.0,4
2015-03-23,313.0,11,2,summer,06:41:00,18:54:00,733.0,-36.0,1.0,-73.0,-33.0,9.0,-75.0,858.0,4
2015-03-24,313.0,11,2,summer,06:42:00,18:54:00,732.0,-38.5,-2.0,-75.0,-32.0,10.0,-74.0,862.0,4
2015-03-25,314.0,11,2,summer,06:42:00,18:54:00,732.0,-37.5,-3.0,-72.0,-33.0,9.0,-75.0,865.0,4
2015-03-26,314.0,11,2,summer,06:42:00,18:54:00,732.0,-36.5,0.0,-73.0,-33.5,10.0,-77.0,863.0,4
2015-03-28,316.0,11,2,summer,06:43:00,18:54:00,731.0,-37.0,-1.0,-73.0,-33.8,9.0,-76.5,862.0,3
2015-03-29,316.0,11,2,summer,06:43:00,18:54:00,731.0,-37.5,-2.0,-73.0,-34.0,8.0,-76.0,861.0,4
2015-03-30,317.0,11,2,summer,06:43:00,18:55:00,732.0,-37.0,0.0,-74.0,-32.5,6.0,-71.0,857.0,3
2015-03-31,317.0,11,2,summer,06:44:00,18:55:00,731.0,-37.5,-1.0,-74.0,-32.0,6.0,-70.0,857.0,3
2015-04-02,318.0,11,2,summer,06:44:00,18:55:00,731.0,-37.0,-1.0,-73.0,-32.0,5.0,-69.0,854.0,3
2015-04-03,318.0,11,2,summer,06:44:00,18:55:00,731.0,-35.0,0.0,-70.0,-31.0,8.0,-70.0,852.0,3
2015-04-04,319.0,11,2,summer,06:44:00,18:55:00,731.0,-36.5,-1.0,-72.0,-34.5,5.0,-74.0,851.0,3
2015-04-05,320.0,11,2,summer,06:44:00,18:55:00,731.0,-39.5,-2.0,-77.0,-34.0,6.0,-74.0,850.0,3
2015-04-06,320.0,11,2,summer,06:45:00,18:55:00,730.0,-36.5,-3.0,-70.0,-33.5,6.0,-73.0,853.0,3
2015-04-07,321.0,11,2,summer,06:45:00,18:55:00,730.0,-40.5,-8.0,-73.0,-34.5,6.0,-75.0,854.0,3
2015-04-08,321.0,11,2,summer,06:45:00,18:55:00,730.0,-38.0,-4.0,-72.0,-33.0,9.0,-75.0,851.0,3
2015-04-09,322.0,11,2,summer,06:45:00,18:55:00,730.0,-36.5,0.0,-73.0,-29.0,13.0,-71.0,850.0,3
2015-04-10,323.0,11,2,summer,06:45:00,18:55:00,730.0,-39.5,-4.0,-75.0,-33.5,14.0,-81.0,849.0,3
2015-04-11,323.0,11,2,summer,06:45:00,18:55:00,730.0,-37.5,-6.0,-69.0,-32.0,14.0,-78.0,847.0,3
2015-04-12,324.0,11,2,summer,06:45:00,18:55:00,730.0,-38.0,-5.0,-71.0,-33.0,12.0,-78.0,847.0,3
2015-04-13,324.0,11,2,summer,06:46:00,18:55:00,729.0,-38.0,-3.0,-73.0,-33.5,11.0,-78.0,847.0,3
2015-04-16,326.0,11,2,summer,06:46:00,18:55:00,729.0,-39.8,-6.0,-73.5,-33.2,14.0,-80.5,847.5,3
2015-04-17,327.0,11,2,summer,06:46:00,18:55:00,729.0,-41.5,-9.0,-74.0,-33.0,17.0,-83.0,848.0,3
2015-04-18,327.0,11,2,summer,06:46:00,18:55:00,729.0,-41.0,-4.0,-78.0,-35.0,14.0,-84.0,846.0,3
2015-04-19,328.0,11,2,summer,06:46:00,18:55:00,729.0,-42.0,-8.0,-76.0,-35.5,15.0,-86.0,846.0,3
2015-04-20,328.0,11,2,summer,06:46:00,18:55:00,729.0,-37.0,-3.0,-71.0,-34.5,11.0,-80.0,849.0,3
2015-04-21,329.0,11,2,summer,06:46:00,18:55:00,729.0,-37.5,-2.0,-73.0,-34.5,11.0,-80.0,845.0,3
2015-04-22,329.0,11,2,summer,06:46:00,18:55:00,729.0,-38.0,-5.0,-71.0,-33.5,10.0,-77.0,850.0,3
2015-04-23,330.0,12,2,summer,06:47:00,18:54:00,727.0,-42.5,-13.0,-72.0,-34.0,9.0,-77.0,847.0,3
2015-04-24,331.0,12,2,summer,06:47:00,18:54:00,727.0,-42.5,-10.0,-75.0,-33.5,8.0,-75.0,847.0,3
2015-04-25,331.0,12,2,summer,06:47:00,18:54:00,727.0,-42.5,-12.0,-73.0,-33.0,9.0,-75.0,850.0,3
2015-04-26,332.0,12,2,summer,06:47:00,18:54:00,727.0,-38.0,-2.0,-74.0,-32.0,12.0,-76.0,844.0,3
2015-04-27,332.0,12,2,summer,06:47:00,18:54:00,727.0,-37.0,-3.0,-71.0,-32.0,11.0,-75.0,848.0,3
2015-04-28,333.0,12,2,summer,06:47:00,18:54:00,727.0,-37.0,-2.0,-72.0,-32.5,11.0,-76.0,844.0,3
2015-04-29,333.0,12,2,summer,06:47:00,18:54:00,727.0,-37.5,-4.0,-71.0,-33.0,11.0,-77.0,849.0,3
2015-04-30,334.0,12,2,summer,06:47:00,18:54:00,727.0,-37.0,-3.0,-71.0,-31.0,14.0,-76.0,848.0,2
2015-05-01,334.0,12,2,summer,06:47:00,18:53:00,726.0,-38.0,-3.0,-73.0,-33.0,14.0,-80.0,847.0,3
2015-05-02,335.0,12,2,summer,06:47:00,18:53:00,726.0,-38.0,-4.0,-72.0,-32.5,16.0,-81.0,844.0,3
2015-05-03,336.0,12,2,summer,06:47:00,18:53:00,726.0,-38.0,-3.0,-73.0,-33.0,14.0,-80.0,842.0,3
2015-05-04,336.0,12,2,summer,06:47:00,18:53:00,726.0,-38.0,-3.0,-73.0,-32.0,14.0,-78.0,843.0,3
2015-05-05,337.0,12,2,summer,06:47:00,18:53:00,726.0,-40.5,-6.0,-75.0,-33.5,10.0,-77.0,842.0,2
2015-05-06,337.0,12,2,summer,06:47:00,18:53:00,726.0,-39.5,-4.0,-75.0,-33.5,10.0,-77.0,841.0,2
2015-05-07,338.0,12,2,summer,06:47:00,18:52:00,725.0,-37.5,-2.0,-73.0,-34.0,10.0,-78.0,842.0,2
2015-05-09,338.0,12,2,summer,06:47:00,18:52:00,725.0,-41.5,-4.0,-79.0,-34.5,11.0,-80.0,841.0,2
2015-05-10,339.0,12,2,summer,06:47:00,18:52:00,725.0,-36.0,1.0,-73.0,-33.5,11.0,-78.0,840.0,2
2015-05-11,339.0,12,2,summer,06:46:00,18:52:00,726.0,-38.0,-3.0,-73.0,-35.0,8.0,-78.0,841.0,2
2015-05-12,340.0,12,2,summer,06:46:00,18:52:00,726.0,-39.0,-4.0,-74.0,-34.5,7.0,-76.0,840.0,2
2015-05-13,340.0,12,2,summer,06:46:00,18:51:00,725.0,-41.0,-6.0,-76.0,-32.5,12.0,-77.0,840.0,2
2015-05-14,341.0,12,2,summer,06:46:00,18:51:00,725.0,-40.0,-6.0,-74.0,-36.0,11.0,-83.0,840.0,2
2015-05-15,342.0,12,2,summer,06:46:00,18:51:00,725.0,-41.5,-5.0,-78.0,-36.0,9.0,-81.0,840.0,2
2015-05-16,342.0,12,2,summer,06:46:00,18:51:00,725.0,-37.5,-1.0,-74.0,-35.0,9.0,-79.0,840.0,2
2015-05-17,343.0,12,2,summer,06:46:00,18:50:00,724.0,-40.5,-7.0,-74.0,-34.0,9.0,-77.0,839.0,2
2015-05-18,343.0,12,2,summer,06:46:00,18:50:00,724.0,-42.5,-10.0,-75.0,-34.5,8.0,-77.0,840.0,2
2015-05-19,344.0,12,2,summer,06:46:00,18:50:00,724.0,-42.0,-10.0,-74.0,-35.0,9.0,-79.0,841.0,2
2015-05-20,344.0,12,2,summer,06:46:00,18:50:00,724.0,-38.5,-1.0,-76.0,-35.0,9.0,-79.0,839.0,3
2015-05-21,345.0,12,2,summer,06:46:00,18:49:00,723.0,-38.0,-3.0,-73.0,-38.0,4.0,-80.0,840.0,3
2015-05-22,345.0,12,2,summer,06:46:00,18:49:00,723.0,-39.5,-6.0,-73.0,-37.0,4.0,-78.0,842.0,3
2015-05-23,346.0,12,2,summer,06:45:00,18:49:00,724.0,-40.5,-8.0,-73.0,-36.5,3.0,-76.0,840.0,3
2015-05-24,346.0,12,2,summer,06:45:00,18:49:00,724.0,-42.0,-5.0,-79.0,-37.0,3.0,-77.0,842.0,3
2015-05-25,347.0,12,2,summer,06:45:00,18:48:00,723.0,-39.0,-4.0,-74.0,-36.5,5.0,-78.0,842.0,3
2015-05-26,348.0,12,2,summer,06:45:00,18:48:00,723.0,-38.0,-4.0,-72.0,-36.5,2.0,-75.0,842.0,3
2015-05-27,348.0,12,2,summer,06:45:00,18:48:00,723.0,-43.5,-13.0,-74.0,-37.5,1.0,-76.0,843.0,3
2015-05-28,349.0,12,2,summer,06:45:00,18:48:00,723.0,-40.5,-8.0,-73.0,-36.5,1.0,-74.0,842.0,3
2015-05-30,350.0,12,2,summer,06:44:00,18:47:00,723.0,-43.0,-12.0,-74.0,-37.0,1.0,-75.0,841.0,3
2015-05-31,350.0,12,2,summer,06:44:00,18:47:00,723.0,-45.5,-12.0,-79.0,-37.5,2.0,-77.0,843.0,3
2015-06-01,351.0,12,2,summer,06:44:00,18:46:00,722.0,-44.5,-12.0,-77.0,-38.0,1.0,-77.0,844.0,3
2015-06-02,351.0,12,2,summer,06:44:00,18:46:00,722.0,-42.0,-10.0,-74.0,-38.0,1.0,-77.0,843.0,3
2015-06-03,352.0,12,2,summer,06:44:00,18:46:00,722.0,-41.5,-9.0,-74.0,-37.0,1.0,-75.0,842.0,3
2015-06-04,352.0,12,2,summer,06:44:00,18:45:00,721.0,-43.5,-12.0,-75.0,-37.0,1.0,-75.0,843.0,3
2015-06-05,353.0,12,2,summer,06:43:00,18:45:00,722.0,-45.5,-13.0,-78.0,-38.5,0.0,-77.0,844.0,3
2015-06-06,353.0,12,2,summer,06:43:00,18:45:00,722.0,-45.5,-12.0,-79.0,-38.0,1.0,-77.0,845.0,3
2015-06-07,354.0,12,2,summer,06:43:00,18:44:00,721.0,-45.5,-12.0,-79.0,-37.5,2.0,-77.0,844.0,3
2015-06-08,354.0,12,2,summer,06:43:00,18:44:00,721.0,-43.5,-12.0,-75.0,-37.5,1.0,-76.0,845.0,3
2015-06-09,355.0,12,2,summer,06:43:00,18:44:00,721.0,-42.5,-11.0,-74.0,-38.5,-1.0,-76.0,846.0,3
2015-06-10,355.0,12,2,summer,06:42:00,18:43:00,721.0,-45.0,-12.0,-78.0,-37.5,0.0,-75.0,845.0,3
2015-06-11,356.0,12,2,summer,06:42:00,18:43:00,721.0,-48.5,-16.0,-81.0,-39.0,-1.0,-77.0,846.0,3
2015-06-12,356.0,12,2,summer,06:42:00,18:43:00,721.0,-46.0,-12.0,-80.0,-38.5,0.0,-77.0,846.0,3
2015-06-13,357.0,12,2,summer,06:42:00,18:42:00,720.0,-45.5,-14.0,-77.0,-38.5,0.0,-77.0,846.0,3
2015-06-14,357.0,12,2,summer,06:42:00,18:42:00,720.0,-44.0,-13.0,-75.0,-37.5,1.0,-76.0,847.0,3
2015-06-16,358.0,12,2,summer,06:41:00,18:42:00,721.0,-43.5,-11.0,-76.0,-38.5,0.0,-77.0,847.0,3
2015-06-17,359.0,12,2,summer,06:41:00,18:41:00,720.0,-45.0,-12.0,-78.0,-39.0,-1.0,-77.0,850.0,3
2015-06-18,359.0,12,2,summer,06:41:00,18:41:00,720.0,-47.0,-15.0,-79.0,-39.5,-1.0,-78.0,850.0,3
2015-06-19,0.0,1,3,autumn,06:41:00,18:41:00,720.0,-47.5,-14.0,-81.0,-40.0,-2.0,-78.0,849.0,2
2015-06-20,0.0,1,3,autumn,06:41:00,18:40:00,719.0,-37.5,-12.0,-63.0,-32.0,1.0,-65.0,832.0,3
2015-06-21,1.0,1,3,autumn,06:40:00,18:40:00,720.0,-45.0,-14.0,-76.0,-39.0,-1.0,-77.0,850.0,3
2015-06-22,1.0,1,3,autumn,06:40:00,18:39:00,719.0,-43.5,-12.0,-75.0,-39.5,-2.0,-77.0,852.0,3
2015-06-23,2.0,1,3,autumn,06:40:00,18:39:00,719.0,-45.5,-15.0,-76.0,-39.0,-1.0,-77.0,851.0,3
2015-06-24,2.0,1,3,autumn,06:40:00,18:39:00,719.0,-45.5,-15.0,-76.0,-39.5,-1.0,-78.0,851.0,3
2015-06-25,3.0,1,3,autumn,06:39:00,18:38:00,719.0,-44.0,-14.0,-74.0,-39.5,-1.0,-78.0,851.0,3
2015-06-26,3.0,1,3,autumn,06:39:00,18:38:00,719.0,-47.0,-16.0,-78.0,-39.5,-1.0,-78.0,851.0,1
2015-06-28,4.0,1,3,autumn,06:39:00,18:37:00,718.0,-45.0,-15.0,-75.0,-39.5,-2.0,-77.0,853.0,3
2015-06-29,5.0,1,3,autumn,06:38:00,18:37:00,719.0,-44.5,-14.0,-75.0,-39.5,-2.0,-77.0,856.0,3
2015-06-30,5.0,1,3,autumn,06:38:00,18:36:00,718.0,-46.0,-15.0,-77.0,-39.5,-1.0,-78.0,855.0,3
2015-07-01,6.0,1,3,autumn,06:38:00,18:36:00,718.0,-45.5,-15.0,-76.0,-39.0,0.0,-78.0,854.0,3
2015-07-02,6.0,1,3,autumn,06:38:00,18:35:00,717.0,-45.0,-16.0,-74.0,-39.5,0.0,-79.0,854.0,3
2015-07-03,7.0,1,3,autumn,06:37:00,18:35:00,718.0,-45.5,-14.0,-77.0,-40.5,-2.0,-79.0,856.0,3
2015-07-04,7.0,1,3,autumn,06:37:00,18:35:00,718.0,-45.0,-14.0,-76.0,-39.0,-1.0,-77.0,859.0,3
2015-07-05,8.0,1,3,autumn,06:37:00,18:34:00,717.0,-44.5,-12.0,-77.0,-35.5,6.0,-77.0,857.0,3
2015-07-06,8.0,1,3,autumn,06:36:00,18:34:00,718.0,-46.5,-17.0,-76.0,-39.0,4.0,-82.0,856.0,3
2015-07-07,9.0,1,3,autumn,06:36:00,18:33:00,717.0,-50.5,-21.0,-80.0,-42.5,-1.0,-84.0,856.0,3
2015-07-08,9.0,1,3,autumn,06:36:00,18:33:00,717.0,-48.5,-21.0,-76.0,-42.5,-1.0,-84.0,858.0,3
2015-07-09,10.0,1,3,autumn,06:36:00,18:33:00,717.0,-49.0,-21.0,-77.0,-42.5,-1.0,-84.0,857.0,3
2015-07-10,10.0,1,3,autumn,06:35:00,18:32:00,717.0,-49.0,-21.0,-77.0,-41.0,0.0,-82.0,858.0,3
2015-07-11,11.0,1,3,autumn,06:35:00,18:32:00,717.0,-49.5,-22.0,-77.0,-41.5,0.0,-83.0,859.0,3
2015-07-12,11.0,1,3,autumn,06:35:00,18:31:00,716.0,-48.0,-20.0,-76.0,-43.5,-4.0,-83.0,859.0,2
2015-07-13,12.0,1,3,autumn,06:35:00,18:31:00,716.0,-48.5,-20.0,-77.0,-39.5,-3.0,-76.0,860.0,2
2015-07-14,12.0,1,3,autumn,06:34:00,18:31:00,717.0,-49.5,-20.0,-79.0,-39.5,-3.0,-76.0,860.0,2
2015-07-15,13.0,1,3,autumn,06:34:00,18:30:00,716.0,-46.5,-13.0,-80.0,-40.5,1.0,-82.0,861.0,3
2015-07-16,13.0,1,3,autumn,06:34:00,18:30:00,716.0,-44.5,-12.0,-77.0,-39.5,2.0,-81.0,862.0,3
2015-07-17,14.0,1,3,autumn,06:33:00,18:29:00,716.0,-45.5,-14.0,-77.0,-39.5,2.0,-81.0,863.0,3
2015-07-18,14.0,1,3,autumn,06:33:00,18:29:00,716.0,-46.5,-15.0,-78.0,-39.0,2.0,-80.0,864.0,3
2015-07-19,15.0,1,3,autumn,06:33:00,18:28:00,715.0,-48.0,-21.0,-75.0,-39.0,5.0,-83.0,864.0,3
2015-07-20,15.0,1,3,autumn,06:33:00,18:28:00,715.0,-49.0,-22.0,-76.0,-43.0,6.0,-92.0,863.0,3
2015-07-21,16.0,1,3,autumn,06:32:00,18:28:00,716.0,-48.0,-20.0,-76.0,-43.5,4.0,-91.0,864.0,3
2015-07-23,16.0,1,3,autumn,06:32:00,18:27:00,715.0,-45.0,-12.0,-78.0,-41.5,1.0,-84.0,865.0,3
2015-07-24,17.0,1,3,autumn,06:32:00,18:27:00,715.0,-45.0,-11.0,-79.0,-38.0,8.0,-84.0,865.0,3
2015-07-25,17.0,1,3,autumn,06:31:00,18:26:00,715.0,-44.0,-11.0,-77.0,-41.5,6.0,-89.0,867.0,3
2015-07-26,17.0,1,3,autumn,06:31:00,18:26:00,715.0,-48.5,-20.0,-77.0,-42.0,6.0,-90.0,868.0,3
2015-07-27,18.0,1,3,autumn,06:31:00,18:25:00,714.0,-48.5,-21.0,-76.0,-43.5,4.0,-91.0,868.0,3
2015-07-28,18.0,1,3,autumn,06:30:00,18:25:00,715.0,-50.0,-22.0,-78.0,-39.0,2.0,-80.0,867.0,3
2015-07-29,19.0,1,3,autumn,06:30:00,18:25:00,715.0,-50.0,-22.0,-78.0,-38.5,1.0,-78.0,868.0,3
2015-07-30,19.0,1,3,autumn,06:30:00,18:24:00,714.0,-49.0,-20.0,-78.0,-37.5,2.0,-77.0,870.0,3
2015-07-31,20.0,1,3,autumn,06:30:00,18:24:00,714.0,-47.0,-16.0,-78.0,-38.0,2.0,-78.0,870.0,3
2015-08-01,20.0,1,3,autumn,06:29:00,18:23:00,714.0,-50.0,-23.0,-77.0,-37.5,3.0,-78.0,871.0,3
2015-08-02,21.0,1,3,autumn,06:29:00,18:23:00,714.0,-50.5,-24.0,-77.0,-39.0,2.0,-80.0,871.0,3
2015-08-03,21.0,1,3,autumn,06:29:00,18:22:00,713.0,-49.0,-19.0,-79.0,-38.0,1.0,-77.0,871.0,3
2015-08-04,22.0,1,3,autumn,06:28:00,18:22:00,714.0,-49.5,-22.0,-77.0,-37.5,2.0,-77.0,871.0,3
2015-08-05,22.0,1,3,autumn,06:28:00,18:22:00,714.0,-48.5,-19.0,-78.0,-38.0,2.0,-78.0,873.0,3
2015-08-06,23.0,1,3,autumn,06:28:00,18:21:00,713.0,-46.0,-14.0,-78.0,-39.5,0.0,-79.0,875.0,3
2015-08-07,23.0,1,3,autumn,06:27:00,18:21:00,714.0,-51.5,-24.0,-79.0,-43.0,1.0,-87.0,875.0,2
2015-08-08,24.0,1,3,autumn,06:27:00,18:20:00,713.0,-49.5,-23.0,-76.0,-42.5,-3.0,-82.0,874.0,3
2015-08-09,24.0,1,3,autumn,06:27:00,18:20:00,713.0,-49.5,-22.0,-77.0,-41.5,-4.0,-79.0,876.0,3
2015-08-10,25.0,1,3,autumn,06:27:00,18:19:00,712.0,-47.0,-14.0,-80.0,-15.5,-5.0,-26.0,877.0,3
2015-08-11,25.0,1,3,autumn,06:26:00,18:19:00,713.0,-47.0,-16.0,-78.0,-36.0,-4.0,-68.0,878.0,3
2015-08-12,26.0,1,3,autumn,06:26:00,18:19:00,713.0,-46.5,-15.0,-78.0,-38.5,2.0,-79.0,879.0,3
2015-08-13,26.0,1,3,autumn,06:26:00,18:18:00,712.0,-48.5,-15.0,-82.0,-38.0,1.0,-77.0,879.0,2
2015-08-14,27.0,1,3,autumn,06:25:00,18:18:00,713.0,-45.5,-14.0,-77.0,-44.5,-2.0,-87.0,878.0,3
2015-08-15,27.0,1,3,autumn,06:25:00,18:17:00,712.0,-45.0,-13.0,-77.0,-42.5,-3.0,-82.0,879.0,2
2015-08-16,28.0,1,3,autumn,06:25:00,18:17:00,712.0,-47.5,-14.0,-81.0,-41.0,-1.0,-81.0,880.0,2
2015-08-17,28.0,1,3,autumn,06:24:00,18:16:00,712.0,-47.5,-16.0,-79.0,-41.5,-2.0,-81.0,880.0,2
2015-08-18,29.0,1,3,autumn,06:24:00,18:16:00,712.0,-49.0,-18.0,-80.0,-40.5,1.0,-82.0,881.0,2
2015-08-19,29.0,1,3,autumn,06:24:00,18:16:00,712.0,-50.5,-21.0,-80.0,-43.0,-3.0,-83.0,882.0,2
2015-08-20,29.0,1,3,autumn,06:23:00,18:15:00,712.0,-47.0,-17.0,-77.0,-43.5,-3.0,-84.0,882.0,2
2015-08-21,30.0,2,3,autumn,06:23:00,18:15:00,712.0,-47.5,-18.0,-77.0,-44.5,-7.0,-82.0,882.0,2
2015-08-22,30.0,2,3,autumn,06:23:00,18:14:00,711.0,-48.0,-17.0,-79.0,-44.0,-7.0,-81.0,882.0,2
2015-08-23,31.0,2,3,autumn,06:23:00,18:14:00,711.0,-50.0,-20.0,-80.0,-43.5,-7.0,-80.0,883.0,2
2015-08-24,31.0,2,3,autumn,06:22:00,18:13:00,711.0,-50.0,-22.0,-78.0,-43.0,-9.0,-77.0,885.0,3
2015-08-25,32.0,2,3,autumn,06:22:00,18:13:00,711.0,-51.0,-23.0,-79.0,-44.0,-10.0,-78.0,886.0,2
2015-08-26,32.0,2,3,autumn,06:22:00,18:13:00,711.0,-51.0,-25.0,-77.0,-42.0,-2.0,-82.0,885.0,3
2015-08-27,33.0,2,3,autumn,06:21:00,18:12:00,711.0,-48.5,-19.0,-78.0,-43.0,-3.0,-83.0,885.0,3
2015-08-29,33.0,2,3,autumn,06:21:00,18:12:00,711.0,-48.0,-19.0,-77.0,-41.5,-7.0,-76.0,885.0,3
2015-08-30,34.0,2,3,autumn,06:21:00,18:11:00,710.0,-47.5,-19.0,-76.0,-41.5,-7.0,-76.0,885.0,3
2015-08-31,34.0,2,3,autumn,06:20:00,18:11:00,711.0,-49.0,-20.0,-78.0,-41.0,-6.0,-76.0,886.0,3
2015-09-01,35.0,2,3,autumn,06:20:00,18:10:00,710.0,-49.0,-21.0,-77.0,-42.0,-7.0,-77.0,886.0,3
2015-09-02,35.0,2,3,autumn,06:20:00,18:10:00,710.0,-51.0,-23.0,-79.0,-43.0,-8.0,-78.0,886.0,3
2015-09-03,36.0,2,3,autumn,06:20:00,18:10:00,710.0,-49.0,-21.0,-77.0,-41.5,-4.0,-79.0,887.0,3
2015-09-04,36.0,2,3,autumn,06:19:00,18:09:00,710.0,-50.0,-20.0,-80.0,-41.0,-7.0,-75.0,888.0,3
2015-09-05,36.0,2,3,autumn,06:19:00,18:09:00,710.0,-51.5,-24.0,-79.0,-42.5,-8.0,-77.0,888.0,2
2015-09-06,37.0,2,3,autumn,06:19:00,18:08:00,709.0,-51.5,-24.0,-79.0,-42.5,-7.0,-78.0,888.0,2
2015-09-07,37.0,2,3,autumn,06:18:00,18:08:00,710.0,-52.5,-27.0,-78.0,-43.5,-8.0,-79.0,889.0,2
2015-09-08,38.0,2,3,autumn,06:18:00,18:08:00,710.0,-51.5,-26.0,-77.0,-44.5,-10.0,-79.0,890.0,2
2015-09-09,38.0,2,3,autumn,06:18:00,18:07:00,709.0,-51.0,-24.0,-78.0,-43.5,-7.0,-80.0,891.0,2
2015-09-10,39.0,2,3,autumn,06:17:00,18:07:00,710.0,-50.5,-22.0,-79.0,-46.5,-8.0,-85.0,890.0,2
2015-09-11,39.0,2,3,autumn,06:17:00,18:06:00,709.0,-51.5,-23.0,-80.0,-42.5,-4.0,-81.0,891.0,2
